date,source,universe_size,spx_close,up_4pct,down_4pct,ratio_5d,ratio_10d,up_25pct_qtr,down_25pct_qtr,up_25pct_month,down_25pct_month,up_50pct_month,down_50pct_month,up_13pct_34d,down_13pct_34d,t2108,pct_above_200sma,pct_above_50sma,pct_above_20sma,advances,declines,new_highs,new_lows,net_advances,rana,ad_line,mcclellan_osc
2025-04-22,backfill,2667,5287.759765625,638,83,1.1221,1.2566,120,910,52,309,25,43,228.0,969.0,26.4,23.32,21.97,40.76,2242,343,43,47,1899,734.62,-17601,40.97
2025-04-23,backfill,2667,5375.85986328125,438,90,1.4304,1.7167,128,849,54,298,24,34,197.0,988.0,31.76,24.63,26.32,51.14,1836,728,34,30,1108,432.14,-16493,60.95
2025-04-24,backfill,2667,5484.77001953125,608,94,2.347,1.2373,127,778,76,207,23,33,259.0,788.0,40.34,27.22,31.57,67.64,2015,569,47,29,1446,559.6,-15047,84.1
2025-04-25,backfill,2667,5525.2099609375,198,178,2.1313,1.9119,123,768,85,188,24,27,262.0,810.0,40.94,27.18,33.33,70.23,1232,1324,37,31,-92,-35.99,-15139,73.69
2025-04-28,backfill,2667,5528.75,189,158,3.4345,1.7025,132,717,91,176,21,24,360.0,642.0,43.12,27.63,34.83,73.64,1482,1077,36,38,405,158.26,-14734,74.14
2025-04-29,backfill,2667,5560.830078125,181,167,2.3493,1.5494,137,730,110,131,28,22,353.0,618.0,46.57,28.8,37.8,76.45,1540,1002,40,39,538,211.64,-14196,76.82
2025-04-30,backfill,2667,5569.06005859375,199,219,1.685,1.535,136,738,143,127,37,21,314.0,663.0,45.67,28.05,37.83,74.92,1089,1458,44,56,-369,-144.88,-14565,60.9
2025-05-01,backfill,2668,5604.14013671875,243,203,1.0919,1.7126,114,746,163,117,46,21,367.0,580.0,48.09,28.45,40.07,76.46,1395,1181,29,48,214,83.07,-14351,58.38
2025-05-02,backfill,2669,5686.669921875,482,117,1.4977,1.8298,145,655,164,100,37,16,365.0,584.0,58.26,31.85,49.76,82.13,2049,529,74,32,1520,589.6,-12831,81.26
2025-05-05,backfill,2669,5650.3798828125,134,337,1.1879,2.0109,146,648,236,72,54,12,292.0,689.0,55.19,30.87,47.13,77.29,853,1720,54,55,-867,-336.96,-13698,54.09
2025-05-06,backfill,2669,5606.91015625,171,434,0.9382,1.4236,131,747,356,73,70,16,305.0,730.0,51.07,30.09,44.4,69.99,910,1652,47,86,-742,-289.62,-14440,32.96
2025-05-07,backfill,2669,5631.27978515625,224,272,0.92,1.2065,116,751,370,65,74,16,262.0,775.0,52.64,30.31,46.12,66.54,1407,1139,57,96,268,105.26,-14172,34.47
2025-05-08,backfill,2671,5663.93994140625,556,166,1.1817,1.1448,131,681,621,55,128,16,317.0,651.0,59.34,32.76,53.43,71.36,1847,731,61,57,1116,432.89,-13056,51.97
2025-05-09,backfill,2672,5659.91015625,259,233,0.932,1.144,150,653,304,74,85,18,356.0,648.0,59.24,32.78,53.89,69.5,1260,1301,82,70,-41,-16.01,-13097,44.22
2025-05-12,backfill,2673,5844.18994140625,900,164,1.6627,1.4485,136,571,570,57,130,21,351.0,562.0,68.54,37.93,63.97,75.12,1987,613,67,25,1374,528.46,-11723,64.61
2025-05-13,backfill,2675,5886.5498046875,329,245,2.1,1.4632,151,534,526,72,130,22,402.0,514.0,68.26,38.73,64.45,73.46,1479,1124,89,46,355,136.38,-11368,62.11
2025-05-14,backfill,2676,5892.580078125,174,355,1.9071,1.3745,151,552,436,76,111,28,442.0,511.0,65.06,37.44,60.5,68.01,865,1725,82,77,-860,-332.05,-12228,36.24
2025-05-15,backfill,2677,5916.93017578125,252,210,1.5857,1.3743,149,599,437,78,113,31,453.0,512.0,67.16,38.85,62.72,70.56,1527,1057,94,49,470,181.89,-11758,39.63
2025-05-16,backfill,2678,5958.3798828125,307,134,1.7708,1.2965,159,576,537,72,145,29,639.0,403.0,70.72,40.66,66.24,72.93,1672,905,101,37,767,297.63,-10991,48.13
2025-05-19,backfill,2678,5963.60009765625,228,196,1.1316,1.4114,166,575,494,74,137,28,678.0,363.0,70.91,40.33,66.24,72.11,1189,1385,95,41,-196,-76.15,-11187,36.46
2025-05-20,backfill,2678,5940.4599609375,239,150,1.1483,1.632,164,544,583,71,173,27,696.0,355.0,72.07,40.22,67.1,71.66,1196,1377,70,37,-181,-70.35,-11368,26.59
2025-05-21,backfill,2678,5844.60986328125,86,657,0.8255,1.3267,160,601,384,89,113,30,557.0,498.0,64.15,35.47,59.07,55.12,369,2224,35,92,-1855,-715.39,-13223,-14.23
2025-05-22,backfill,2679,5842.009765625,230,159,0.841,1.2002,203,536,337,103,99,31,852.0,330.0,63.61,35.27,58.04,52.78,1170,1384,39,77,-214,-83.79,-13437,-17.48
2025-05-23,backfill,2680,5802.81982421875,158,220,0.6809,1.1659,217,510,258,114,84,28,1116.0,252.0,62.87,34.14,56.34,48.43,1038,1537,52,89,-499,-193.79,-13936,-25.67
2025-05-27,backfill,2680,5921.5400390625,477,154,0.8881,1.0,252,444,304,111,93,30,1334.0,208.0,69.44,37.84,64.59,60.67,1987,600,100,42,1387,536.14,-12549,3.95
2025-05-28,backfill,2680,5888.5498046875,157,248,0.7705,0.9295,229,479,284,114,98,31,1445.0,178.0,66.53,36.19,60.78,51.87,742,1836,47,63,-1094,-424.36,-13643,-18.77
2025-05-29,backfill,2680,5912.169921875,216,178,1.2909,1.0191,255,412,279,120,90,28,966.0,250.0,68.17,37.09,63.02,55.19,1546,1019,63,49,527,205.46,-13116,-6.62
2025-05-30,backfill,2680,5911.68994140625,124,279,1.0491,0.9356,235,437,265,127,88,28,1200.0,217.0,66.49,36.9,61.16,49.59,934,1641,62,67,-707,-274.56,-13823,-20.19
2025-06-02,backfill,2683,5935.93994140625,300,187,1.218,0.9123,315,355,270,119,90,25,1102.0,257.0,66.23,36.53,60.86,48.94,1229,1353,105,60,-124,-48.02,-13947,-20.36
2025-06-03,backfill,2684,5970.3701171875,423,124,1.2008,1.0229,338,313,248,110,85,25,1097.0,255.0,69.0,38.3,65.65,56.74,1820,775,94,28,1045,402.7,-12902,2.12
2025-06-04,backfill,2684,5970.81005859375,239,153,1.4137,1.0216,309,331,299,99,95,22,1068.0,239.0,67.55,37.56,64.68,53.43,1196,1377,80,23,-181,-70.35,-13083,-2.31
2025-06-05,backfill,2686,5939.2998046875,162,268,1.2344,1.2619,334,324,303,94,100,23,1138.0,254.0,64.82,37.04,64.33,50.6,1107,1451,76,44,-344,-134.48,-13427,-9.3
2025-06-06,backfill,2686,6000.35986328125,398,104,1.8206,1.3859,353,316,329,72,119,20,1162.0,246.0,69.73,39.8,69.21,60.65,1976,610,104,21,1366,528.23,-12061,17.91
2025-06-09,backfill,2688,6005.8798828125,299,159,1.8824,1.5076,452,260,313,75,106,17,1284.0,204.0,70.46,41.07,70.65,61.9,1508,1070,86,31,438,169.9,-11623,23.16
2025-06-10,backfill,2688,6038.81005859375,221,179,1.5284,1.3513,432,249,313,77,100,21,1161.0,235.0,71.06,42.97,72.66,67.08,1524,1045,55,33,479,186.45,-11144,28.37
2025-06-11,backfill,2689,6022.240234375,196,238,1.346,1.3793,416,260,255,86,78,23,1039.0,260.0,68.87,41.84,70.88,63.93,1041,1547,70,28,-506,-195.52,-11650,13.58
2025-06-12,backfill,2691,6045.259765625,141,259,1.3365,1.2836,440,248,242,97,74,22,903.0,312.0,67.37,41.47,70.16,61.95,1183,1400,82,46,-217,-84.01,-11867,6.44
2025-06-13,backfill,2693,5976.97021484375,105,567,0.6862,1.1099,360,306,234,116,76,24,795.0,359.0,55.89,37.91,62.16,43.41,470,2148,50,102,-1678,-640.95,-13545,-27.54
2025-06-16,backfill,2694,6033.10986328125,399,140,0.7679,1.1789,343,316,246,108,81,24,831.0,346.0,58.57,39.87,63.88,52.9,1693,923,92,57,770,294.34,-12775,-9.69
2025-06-17,backfill,2694,5982.72021484375,132,356,0.6237,0.9459,349,319,205,129,67,26,763.0,381.0,52.45,37.71,59.35,42.69,682,1934,65,90,-1252,-478.59,-14027,-33.03
2025-06-18,backfill,2696,5980.8701171875,223,132,0.6878,0.9475,323,343,206,117,62,29,798.0,354.0,52.74,38.17,59.68,47.11,1477,1088,64,67,389,151.66,-13638,-21.31
2025-06-20,backfill,2697,5967.83984375,173,293,0.6935,0.9423,328,347,186,139,61,28,742.0,383.0,50.43,38.15,57.55,44.09,1087,1523,58,80,-436,-167.05,-14074,-27.11
2025-06-23,backfill,2702,6025.169921875,223,303,0.9395,0.8043,340,348,225,133,62,25,654.0,423.0,56.25,39.16,61.07,50.74,1571,1040,86,61,531,203.37,-13543,-13.42
2025-06-24,backfill,2703,6092.18017578125,449,120,0.9967,0.8744,329,328,240,119,68,21,776.0,352.0,61.08,41.4,64.78,57.79,1914,694,106,33,1220,467.79,-12323,11.58
2025-06-25,backfill,2704,6092.16015625,153,294,1.0692,0.812,331,332,239,114,58,23,797.0,347.0,54.84,39.24,59.32,49.67,754,1851,57,50,-1097,-421.11,-13420,-11.55
2025-06-26,backfill,2708,6141.02001953125,312,140,1.1391,0.8871,413,298,223,110,62,25,842.0,323.0,60.86,42.25,63.4,57.9,1915,703,113,35,1212,462.95,-12208,12.93
2025-06-27,backfill,2708,6173.06982421875,180,275,1.1634,0.8966,401,306,220,109,64,28,722.0,341.0,59.08,41.88,62.37,56.43,1301,1308,116,54,-7,-2.68,-12215,10.52
2025-06-30,backfill,2709,6204.9501953125,265,202,1.3181,1.1126,490,255,227,101,72,29,718.0,320.0,60.54,42.6,63.09,57.99,1411,1199,109,44,212,81.23,-12003,12.6
2025-07-01,backfill,2710,6198.009765625,372,206,1.1477,1.0694,528,224,241,87,73,31,604.0,350.0,64.21,45.68,65.76,62.4,1661,961,104,43,700,266.97,-11303,23.6
2025-07-02,backfill,2712,6227.419921875,394,95,1.659,1.332,587,216,271,88,86,22,658.0,344.0,67.18,47.71,67.99,67.0,1856,764,146,19,1092,416.79,-10211,40.38
2025-07-03,backfill,2712,6279.35009765625,223,85,1.6616,1.3631,574,216,245,90,77,23,747.0,295.0,69.36,49.19,69.76,70.5,1789,793,181,11,996,385.75,-9215,52.97
2025-07-07,backfill,2712,6229.97998046875,151,371,1.4651,1.3018,745,195,219,112,74,26,663.0,314.0,64.12,47.01,65.3,63.46,669,1954,97,36,-1285,-489.9,-10500,19.69
2025-07-08,backfill,2713,6225.52001953125,351,153,1.6385,1.4683,986,170,246,90,80,26,652.0,311.0,65.87,48.29,67.67,67.05,1647,978,70,25,669,254.86,-9831,28.38
2025-07-09,backfill,2714,6263.259765625,325,142,1.7069,1.3887,1079,147,228,90,76,23,687.0,290.0,68.31,49.45,69.31,69.38,1613,1001,103,20,612,234.12,-9219,34.62
2025-07-10,backfill,2714,6280.4599609375,238,156,1.4201,1.5403,1243,127,212,89,71,24,734.0,290.0,69.53,50.29,69.34,71.19,1591,1019,121,17,572,219.16,-8647,39.04
2025-07-11,backfill,2717,6259.75,138,337,1.038,1.3042,833,162,188,93,68,23,850.0,276.0,64.56,48.62,65.88,64.89,694,1930,73,29,-1236,-471.04,-9883,8.12
2025-07-14,backfill,2717,6268.56005859375,229,188,1.3125,1.3881,1028,145,197,94,76,27,862.0,263.0,66.14,48.51,66.4,65.99,1472,1151,98,36,321,122.38,-9562,11.3
2025-07-15,backfill,2717,6243.759765625,127,386,0.8743,1.2025,882,166,195,93,75,27,760.0,284.0,58.04,45.56,59.4,52.93,536,2102,50,54,-1566,-593.63,-11128,-21.83
2025-07-16,backfill,2719,6263.7001953125,294,113,0.8695,1.2192,861,166,269,82,94,23,691.0,289.0,61.24,46.67,61.86,57.67,1774,836,67,20,938,359.39,-10190,-2.39
2025-07-17,backfill,2719,6297.35986328125,313,104,0.9761,1.174,904,157,250,88,88,18,811.0,254.0,64.77,48.58,64.73,62.74,1787,826,122,22,961,367.78,-9229,14.65
2025-07-18,backfill,2719,6296.7900390625,171,245,1.0946,1.0647,922,157,281,87,96,22,738.0,279.0,61.75,48.33,62.49,57.48,988,1625,91,44,-637,-243.78,-9866,-1.42
2025-07-21,backfill,2720,6305.60009765625,241,205,1.0883,1.1962,878,159,267,91,93,20,798.0,265.0,61.91,47.9,61.69,56.32,1256,1382,78,35,-126,-47.76,-9992,-5.36
2025-07-22,backfill,2721,6309.6201171875,377,137,1.7363,1.2186,1003,143,322,78,112,14,877.0,254.0,66.67,50.35,66.01,63.07,1810,824,104,16,986,374.34,-9006,12.41
2025-07-23,backfill,2723,6358.91015625,428,101,1.9318,1.2961,965,148,380,69,134,20,869.0,250.0,71.54,52.77,70.29,69.63,1916,712,148,15,1204,458.14,-7802,31.72
2025-07-24,backfill,2725,6363.35009765625,131,384,1.2575,1.1132,852,165,303,77,112,18,795.0,273.0,65.47,49.61,65.87,60.04,760,1855,93,31,-1095,-418.74,-8897,4.24
2025-07-25,backfill,2726,6388.64013671875,151,228,1.2588,1.1774,761,173,315,75,113,17,816.0,266.0,64.27,50.04,65.08,59.21,1328,1268,107,24,60,23.11,-8837,2.81
2025-07-28,backfill,2726,6389.77001953125,158,260,1.1216,1.1054,755,170,266,73,101,19,703.0,303.0,61.63,48.9,62.55,54.07,953,1676,75,37,-723,-275.01,-9560,-13.33
2025-07-29,backfill,2726,6370.85986328125,110,501,0.6635,1.0421,708,200,225,86,88,21,566.0,352.0,57.37,47.29,58.58,46.63,875,1763,77,61,-888,-336.62,-10448,-30.15
2025-07-30,backfill,2728,6362.89990234375,142,362,0.3988,0.8793,654,214,193,89,80,17,523.0,394.0,49.45,44.94,52.79,36.88,747,1877,79,68,-1130,-430.64,-11578,-49.08
2025-07-31,backfill,2730,6339.39013671875,139,368,0.4072,0.7338,643,240,182,107,68,17,489.0,435.0,44.25,42.75,48.35,31.17,793,1844,76,109,-1051,-398.56,-12629,-63.41
2025-08-01,backfill,2732,6238.009765625,110,530,0.3261,0.646,557,252,141,136,68,23,446.0,477.0,36.24,40.96,39.75,23.76,619,2033,47,133,-1414,-533.18,-14043,-82.08
2025-08-04,backfill,2733,6329.93994140625,509,91,0.5454,0.7613,544,251,161,123,66,22,604.0,377.0,43.32,42.66,47.2,33.48,2069,573,111,57,1496,566.24,-12547,-42.66
2025-08-05,backfill,2733,6299.18994140625,241,200,0.7357,0.7005,596,223,172,113,70,22,574.0,386.0,44.9,43.58,48.88,35.46,1436,1183,74,57,253,96.6,-12294,-32.23
2025-08-06,backfill,2734,6345.06005859375,199,313,0.7976,0.5839,611,223,162,139,57,22,631.0,409.0,44.33,43.34,46.96,35.44,1184,1440,81,84,-256,-97.56,-12550,-32.85
2025-08-07,backfill,2737,6340.0,239,330,0.8866,0.6277,615,232,146,178,53,25,612.0,436.0,42.16,42.53,44.83,35.37,1129,1496,92,89,-367,-139.81,-12917,-35.33
2025-08-08,backfill,2738,6389.4501953125,259,256,1.216,0.6559,542,251,136,183,46,24,644.0,434.0,43.68,43.35,45.76,36.63,1327,1315,112,103,12,4.54,-12905,-30.06
2025-08-11,backfill,2739,6373.4501953125,202,253,0.8432,0.671,541,259,151,185,42,22,633.0,457.0,41.88,43.01,44.69,35.85,1151,1503,89,95,-352,-132.63,-13257,-32.26
2025-08-12,backfill,2739,6445.759765625,610,136,1.1716,0.9334,508,263,174,171,53,22,652.0,432.0,50.02,46.84,51.84,47.61,2060,588,185,46,1472,555.89,-11785,0.44
2025-08-13,backfill,2740,6466.580078125,515,134,1.6456,1.1578,541,255,226,130,62,19,773.0,368.0,56.17,50.47,57.26,55.55,1970,674,185,26,1296,490.17,-10489,25.12
2025-08-14,backfill,2741,6468.5400390625,158,300,1.6163,1.1962,541,254,201,167,58,24,678.0,418.0,53.3,48.56,54.47,51.66,784,1857,91,55,-1073,-406.29,-11562,1.27
2025-08-15,backfill,2741,6449.7998046875,183,211,1.6132,1.4006,523,249,167,184,47,25,667.0,410.0,50.49,47.9,52.54,48.89,1074,1547,71,55,-473,-180.47,-12035,-7.84
2025-08-18,backfill,2742,6449.14990234375,271,174,1.8188,1.2471,500,258,200,186,53,23,660.0,415.0,52.01,48.65,53.72,52.19,1472,1169,80,37,303,114.73,-11732,-0.83
2025-08-19,backfill,2742,6411.3701171875,73,483,0.9217,1.0459,476,280,173,216,45,24,564.0,457.0,48.69,48.61,51.31,49.27,1057,1588,60,64,-531,-200.76,-12263,-10.61
2025-08-20,backfill,2743,6395.77978515625,151,204,0.6093,1.0726,463,291,143,232,43,27,478.0,514.0,47.87,48.49,50.42,49.84,1196,1428,73,72,-232,-88.41,-12495,-13.29
2025-08-21,backfill,2745,6370.169921875,220,146,0.7373,1.1502,535,251,116,268,28,29,475.0,545.0,47.98,48.31,50.75,52.31,1340,1276,75,62,64,24.46,-12431,-9.88
2025-08-22,backfill,2747,6466.91015625,970,47,1.5987,1.6058,641,232,173,183,47,26,666.0,426.0,61.67,53.59,62.1,69.38,2333,332,220,12,2001,750.84,-10430,29.4
2025-08-25,backfill,2747,6439.31982421875,183,243,1.4221,1.6044,611,226,169,184,39,25,603.0,474.0,57.81,51.8,58.9,66.4,793,1842,126,27,-1049,-398.1,-11479,5.4
2025-08-26,backfill,2748,6465.93994140625,228,125,2.2902,1.4282,587,237,192,167,45,26,584.0,468.0,58.55,52.66,59.5,67.87,1524,1097,185,33,427,162.91,-11052,12.9
2025-08-27,backfill,2748,6481.39990234375,167,154,2.4727,1.2477,606,229,216,150,56,19,577.0,479.0,59.53,53.46,60.81,69.51,1532,1103,169,24,429,162.81,-10623,19.24
2025-08-28,backfill,2749,6501.85986328125,182,139,2.4435,1.3645,606,222,244,124,62,19,628.0,425.0,60.71,53.58,60.89,69.26,1305,1315,163,30,-10,-3.82,-10633,16.24
2025-08-29,backfill,2749,6460.259765625,141,222,1.0204,1.3351,598,222,257,120,72,19,607.0,448.0,59.51,53.73,59.66,66.9,1159,1469,128,32,-310,-117.96,-10943,7.88
2025-09-02,backfill,2750,6415.5400390625,171,257,0.9911,1.2307,571,236,291,99,84,23,658.0,450.0,55.64,52.58,56.22,59.71,876,1768,118,58,-892,-337.37,-11835,-10.28
2025-09-03,backfill,2750,6448.259765625,179,212,0.8537,1.482,551,272,245,126,79,25,613.0,485.0,55.05,52.76,55.96,57.93,1153,1469,110,70,-316,-120.52,-12151,-14.9
2025-09-04,backfill,2751,6502.080078125,208,247,0.818,1.4782,570,280,236,139,70,26,584.0,523.0,56.96,53.36,56.63,60.45,1634,1008,167,60,626,236.94,-11525,-0.91
2025-09-05,backfill,2751,6481.5,273,162,0.8836,1.4945,589,260,254,125,72,23,653.0,507.0,58.63,54.38,58.05,61.21,1457,1172,155,46,285,108.41,-11240,4.62
2025-09-08,backfill,2751,6495.14990234375,263,222,0.9945,1.0061,559,278,282,119,81,27,663.0,506.0,58.81,53.87,57.87,60.89,1350,1294,185,59,56,21.18,-11184,4.98
2025-09-09,backfill,2751,6512.60986328125,296,161,1.2141,1.1089,543,275,287,106,96,24,607.0,529.0,59.07,53.65,57.22,57.18,1118,1525,119,50,-407,-153.99,-11591,-3.51
2025-09-10,backfill,2751,6532.0400390625,263,237,1.2663,1.0646,542,283,284,103,105,22,538.0,592.0,57.51,53.51,56.27,54.23,1125,1526,127,54,-401,-151.26,-11992,-10.61
2025-09-11,backfill,2755,6587.47021484375,434,104,1.7257,1.2277,583,267,264,90,104,22,669.0,497.0,63.67,55.97,61.85,66.1,2044,613,225,17,1431,538.58,-10561,17.87
2025-09-12,backfill,2759,6584.2900390625,190,238,1.5031,1.1726,572,257,236,94,86,23,628.0,516.0,59.95,54.15,59.08,58.03,818,1830,117,41,-1012,-382.18,-11573,-3.91
2025-09-15,backfill,2759,6615.27978515625,252,223,1.4901,1.2259,651,239,269,86,97,21,659.0,492.0,59.33,53.97,58.5,55.85,1282,1373,159,63,-91,-34.27,-11664,-5.12
2025-09-16,backfill,2760,6606.759765625,233,181,1.3957,1.304,611,246,251,82,102,18,720.0,431.0,58.55,54.13,57.43,54.24,1208,1437,113,37,-229,-86.58,-11893,-8.74
2025-09-17,backfill,2760,6600.35009765625,153,203,1.3298,1.2968,653,243,240,87,93,13,757.0,418.0,58.01,53.88,57.1,51.2,1211,1441,103,50,-230,-86.73,-12123,-11.8
2025-09-18,backfill,2760,6631.9599609375,468,113,1.3528,1.532,692,232,332,68,115,13,929.0,330.0,64.46,56.81,62.07,61.92,1964,694,197,32,1270,477.8,-10853,13.87
2025-09-19,backfill,2762,6664.35986328125,231,289,1.3251,1.412,682,226,349,60,122,12,965.0,290.0,60.64,55.43,59.63,53.8,904,1765,148,53,-861,-322.59,-11714,-4.28
2025-09-22,backfill,2763,6693.75,339,184,1.468,1.479,700,211,347,63,133,13,867.0,309.0,61.67,55.66,59.83,55.63,1479,1198,166,46,281,104.97,-11433,1.61
2025-09-23,backfill,2763,6656.919921875,149,285,1.2477,1.3184,628,222,295,78,102,19,847.0,315.0,61.53,55.66,59.32,52.52,1087,1560,139,64,-473,-178.69,-11906,-7.55
2025-09-24,backfill,2763,6637.97021484375,242,207,1.3256,1.3276,638,214,288,76,101,18,842.0,306.0,59.86,55.19,57.65,50.49,1187,1471,83,53,-284,-106.85,-12190,-11.74
2025-09-25,backfill,2764,6604.72021484375,115,378,0.8012,1.0309,570,248,244,85,86,21,787.0,319.0,54.52,53.55,54.27,43.67,687,1975,63,93,-1288,-483.85,-13478,-34.13
2025-09-26,backfill,2766,6643.7001953125,241,169,0.888,1.0856,592,235,248,82,94,22,807.0,290.0,57.56,54.77,57.16,49.06,1759,886,132,46,873,330.06,-12605,-12.4
2025-09-29,backfill,2767,6661.2099609375,241,191,0.8033,1.0964,596,250,260,89,96,23,814.0,270.0,54.97,54.61,55.66,47.09,1234,1427,148,62,-193,-72.53,-12798,-13.89
2025-09-30,backfill,2768,6688.4599609375,155,237,0.8409,1.0346,582,269,277,97,96,26,692.0,315.0,54.62,54.34,55.56,45.45,1278,1364,145,49,-86,-32.55,-12884,-13.09
2025-10-01,backfill,2770,6711.2001953125,305,165,0.9272,1.1208,557,264,297,87,105,24,650.0,356.0,54.01,54.55,55.49,46.64,1336,1310,132,59,26,9.83,-12858,-10.23
2025-10-02,backfill,2772,6715.35009765625,271,133,1.3553,1.0228,542,273,307,85,114,17,678.0,293.0,53.28,54.55,54.98,48.05,1394,1263,121,43,131,49.3,-12727,-5.75
2025-10-03,backfill,2774,6715.7900390625,284,147,1.4387,1.1174,575,237,337,73,131,18,720.0,270.0,55.91,55.84,58.22,51.55,1664,1004,135,29,660,247.38,-12067,8.01
2025-10-06,backfill,2774,6740.27978515625,308,178,1.5384,1.1057,578,239,350,72,148,15,723.0,281.0,55.73,55.48,57.53,51.23,1354,1328,173,59,26,9.69,-12041,7.85
2025-10-07,backfill,2774,6714.58984375,136,339,1.3555,1.0718,510,269,322,70,135,19,732.0,299.0,50.65,54.18,53.93,46.11,779,1909,83,83,-1130,-420.39,-13171,-13.84
2025-10-08,backfill,2774,6753.72021484375,375,110,1.5149,1.1876,543,255,344,76,143,20,802.0,260.0,52.99,55.48,56.67,49.57,1673,1010,159,45,663,247.11,-12508,1.07
2025-10-09,backfill,2776,6735.10986328125,194,256,1.2592,1.3039,549,257,316,77,142,17,745.0,289.0,48.81,54.11,52.38,43.8,861,1814,85,89,-953,-356.26,-13461,-16.36
2025-10-10,backfill,2776,6552.509765625,55,1045,0.5539,0.8297,470,310,225,137,93,22,526.0,516.0,36.53,47.77,39.16,29.18,311,2407,39,164,-2096,-771.16,-15557,-51.92
2025-10-13,backfill,2776,6654.72021484375,519,132,0.6796,0.9489,546,274,264,118,117,23,595.0,422.0,40.81,51.04,44.13,36.06,2028,672,109,65,1356,502.22,-14201,-18.4
2025-10-14,backfill,2776,6644.31005859375,373,126,0.9083,1.0718,575,272,274,100,121,21,607.0,386.0,46.36,53.71,48.88,44.49,1842,851,131,31,991,367.99,-13210,3.64
2025-10-15,backfill,2776,6671.06005859375,337,202,0.8393,1.069,575,284,299,98,119,18,618.0,391.0,46.61,53.82,49.21,45.14,1453,1210,186,41,243,91.25,-12967,8.63
2025-10-16,backfill,2777,6629.06982421875,110,685,0.6365,0.8357,543,298,253,116,103,23,568.0,484.0,40.22,50.16,42.71,37.59,672,2016,88,94,-1344,-500.0,-14311,-16.71
2025-10-17,backfill,2778,6664.009765625,117,388,0.9498,0.7293,523,310,185,135,67,23,529.0,479.0,39.45,50.65,41.58,36.18,1182,1490,60,78,-308,-115.27,-14619,-19.06
2025-10-20,backfill,2779,6735.1298828125,489,118,0.9388,0.7954,545,315,220,113,85,20,624.0,391.0,44.91,53.8,46.92,46.06,2104,591,119,36,1513,561.41,-13106,12.87
2025-10-21,backfill,2781,6735.35009765625,183,319,0.722,0.814,466,324,167,122,62,21,599.0,354.0,45.56,53.87,47.9,47.18,1337,1363,65,35,-26,-9.63,-13132,11.55
2025-10-22,backfill,2783,6699.39990234375,99,498,0.497,0.6569,450,334,140,138,58,23,526.0,407.0,42.15,53.29,44.63,41.18,937,1750,53,73,-813,-302.57,-13945,-4.29
2025-10-23,backfill,2783,6738.43994140625,396,118,0.891,0.7375,489,319,141,127,57,18,554.0,406.0,46.14,53.79,47.14,47.57,1723,955,104,42,768,286.78,-13177,11.66
2025-10-24,backfill,2783,6791.68994140625,308,113,1.265,1.086,522,300,179,97,68,20,587.0,374.0,49.69,54.73,50.63,53.97,1713,966,133,36,747,278.84,-12430,24.85
2025-10-27,backfill,2784,6875.16015625,238,254,0.9401,0.9394,557,257,176,101,78,19,570.0,384.0,49.21,54.67,50.0,53.7,1283,1413,131,47,-130,-48.22,-12560,19.64
2025-10-28,backfill,2784,6890.89013671875,151,279,0.9445,0.8164,560,272,161,103,61,17,559.0,416.0,45.44,53.52,46.66,47.59,940,1748,97,72,-808,-300.6,-13368,2.47
2025-10-29,backfill,2784,6890.58984375,168,463,1.0277,0.6983,556,282,163,111,60,20,493.0,594.0,39.4,50.0,41.02,38.36,744,1971,113,168,-1227,-451.93,-14595,-19.79
2025-10-30,backfill,2784,6822.33984375,164,410,0.6774,0.7814,578,270,149,134,55,19,497.0,609.0,36.39,49.75,38.25,34.84,955,1747,91,162,-792,-293.12,-15387,-30.78
2025-10-31,backfill,2785,6840.2001953125,292,170,0.6428,0.9074,554,298,140,147,49,22,486.0,580.0,38.64,50.31,40.29,37.95,1542,1152,84,92,390,144.77,-14997,-18.13
2025-11-03,backfill,2787,6851.97021484375,158,437,0.5304,0.7047,508,316,117,179,38,27,460.0,632.0,35.95,48.69,37.67,36.99,1070,1618,96,142,-548,-203.87,-15545,-24.65
2025-11-04,backfill,2789,6771.5498046875,98,726,0.3989,0.5975,453,330,88,265,33,37,405.0,699.0,31.3,46.93,32.81,30.87,712,2006,49,205,-1294,-476.09,-16839,-43.72
2025-11-05,backfill,2790,6796.2900390625,401,187,0.5767,0.752,482,314,110,243,36,42,381.0,745.0,35.88,48.39,36.31,37.89,1794,891,105,111,903,336.31,-15936,-19.18
2025-11-06,backfill,2794,6720.31982421875,162,609,0.5218,0.5866,456,355,87,365,31,47,370.0,819.0,31.85,46.03,33.21,32.36,696,1996,78,216,-1300,-482.91,-17236,-39.07
2025-11-07,backfill,2794,6728.7998046875,302,281,0.5004,0.5592,469,352,94,356,33,45,354.0,824.0,35.15,47.42,35.43,35.76,1576,1106,97,153,470,175.24,-16766,-22.97
2025-11-10,backfill,2795,6832.43017578125,408,182,0.6907,0.6154,474,376,149,257,47,39,390.0,748.0,37.71,47.91,38.32,39.93,1714,969,153,125,745,277.67,-16021,-3.97
2025-11-11,backfill,2796,6846.60986328125,283,254,1.0284,0.655,440,396,135,312,47,44,413.0,766.0,40.77,49.61,39.91,43.2,1517,1172,150,120,345,128.3,-15676,4.83
