as_of,ticker,ep_date,days_since,stage,held,near,contracting,breakout,close,vs_ep_close_pct,ep_range_pct,recent_range_pct,base_high,today_change_pct,today_relvol,ep_change,ep_relvol
2026-08-13,FBRX,2026-07-27,13,basing,True,True,True,False,76.86000061035156,0.0047058903313930145,0.002875832950367647,0.001184609334193789,77.19999694824219,0.0010419618693229271,0.8773722449626968,0.3965,9.79
2026-08-13,DCTH,2026-08-06,5,drifting,True,False,False,False,17.360000610351562,0.12217196578534706,0.10471880139600163,0.06361764653693805,17.420000076293945,0.01461133787737845,1.3938593550064664,0.2249,5.99
2026-08-13,HTZ,2026-08-06,5,drifting,True,False,False,False,2.3450000286102295,0.16089111423389624,0.2772277560774903,0.22640421038192912,2.8550000190734863,-0.16249997551952045,3.621853330844381,0.2949,5.17
2026-08-13,IOVA,2026-08-06,5,drifting,True,True,False,False,6.519999980926514,0.04991947518120199,0.1223832121378629,0.08000485452010386,6.920000076293945,-0.032640919534504986,0.9526980676137706,0.4309,3.76
2026-08-13,FTK,2026-08-05,6,drifting,True,True,False,False,34.40999984741211,-0.046021620777842887,0.12947042440966317,0.07839829689328744,39.66999816894531,-0.07425338868698461,1.7948885351118165,0.2786,3.4
2026-08-13,ATKR,2026-08-03,8,drifting,True,True,False,False,93.83000183105469,0.00299303869762535,0.003206792224232261,0.00228148600393078,93.9800033569336,0.00021324243664366804,1.6715026629265912,0.2822,11.46
2026-08-13,AEVA,2026-08-06,5,failed,False,False,True,False,22.420000076293945,-0.11243072552868327,0.22446555918122946,0.11751189302104333,28.299999237060547,-0.10890301223113852,0.896145903167888,0.2881,4.78
2026-08-13,ASPN,2026-08-06,5,failed,False,False,True,False,6.070000171661377,-0.1190130204229567,0.2452831011330108,0.09448425831837282,7.130000114440918,-0.013008117474065717,0.6369091206018238,0.3752,8.88
2026-08-13,CDRE,2026-08-06,5,failed,False,True,True,False,33.900001525878906,-0.03198169381052851,0.10936601845498663,0.043908307056317604,35.04999923706055,0.005338087148859971,0.5179277080427708,0.1286,3.86
2026-08-13,INSM,2026-08-06,5,failed,False,True,True,False,126.33000183105469,-0.04692569654845158,0.08713689291921982,0.04606084852431188,135.5,-0.04498032206796043,0.6480445233638411,0.3386,3.92
2026-08-13,AGL,2026-08-05,6,failed,False,False,True,False,88.9000015258789,-0.17570697465321983,0.19091327426241228,0.1026975520347622,103.87999725341797,0.03060513939565035,0.649715451036792,0.1379,3.06
2026-08-13,APPS,2026-08-05,6,failed,False,True,True,False,12.619999885559082,-0.04176159358760112,0.16704637435040443,0.08744597633152648,15.34000015258789,0.016921840509995123,0.5546616472874101,0.3849,5.67
2026-08-13,BLMN,2026-08-05,6,failed,False,True,True,False,10.789999961853027,-0.08945150932435919,0.10379750686202852,0.05030487928674458,12.149999618530273,-0.05267781943671923,0.7077228255143525,0.3285,5.11
2026-08-13,DT,2026-08-05,6,failed,False,True,False,False,50.75,-0.002162811817370991,0.060263440619880045,0.040685888519125676,51.04999923706055,0.024011271060018657,1.6398169184712765,0.1127,3.81
2026-08-13,HGTY,2026-08-05,6,failed,False,True,True,False,12.949999809265137,-0.042159809852019614,0.09763318075485294,0.03866987835688942,13.9399995803833,0.01568625955020675,1.3827905260076616,0.1536,3.8
2026-08-13,AMRC,2026-08-04,7,failed,False,True,True,False,27.790000915527344,-0.0053686333451364865,0.16463852160140552,0.04697401637849711,28.440000534057617,0.006519387946275268,0.666880824381226,0.2292,4.59
2026-08-13,ARVN,2026-08-04,7,failed,False,True,True,False,9.010000228881836,0.0011111365424261166,0.14666663275824654,0.03454067120393271,9.119999885559082,0.015783578932248243,1.1294209898399015,0.1166,4.29
2026-08-13,BLZE,2026-08-04,7,failed,False,True,True,False,20.43000030517578,0.03233953309958104,0.21930267568520942,0.07192285115141289,20.489999771118164,0.056359883349951234,0.6653888972534918,0.2694,4.43
2026-08-13,DDD,2026-08-04,7,failed,False,True,True,False,3.619999885559082,0.016853916782002765,0.18539328551656667,0.061458515142536474,3.9000000953674316,-0.002754883902634897,0.3504837908083313,0.258,6.02
2026-08-13,DORM,2026-08-04,7,failed,False,True,True,False,133.0800018310547,-0.09959405221086737,0.10399184573632998,0.032683598194531274,147.55999755859375,-0.004115864937969116,0.44869959364205164,0.1576,5.09
2026-08-13,HLMN,2026-08-04,7,failed,False,True,True,False,8.800000190734863,-0.07465825668339154,0.08675076649941767,0.03378227871235412,9.579999923706055,-0.012345640691474924,0.63310621477484,0.1444,3.66
2026-08-13,INVX,2026-08-04,7,failed,False,True,True,False,30.780000686645508,-0.026873174096552654,0.15586463890717545,0.039739090800869514,31.459999084472656,0.012833211741686057,1.6065333348222428,0.1177,3.36
2026-08-13,LIFE,2026-08-04,7,failed,False,False,True,True,34.79999923706055,0.2585895015252926,0.15804697982549382,0.0691097872204631,34.2400016784668,0.0360225983618947,1.8616040533236344,0.2111,6.02
2026-08-13,BOW,2026-08-03,8,failed,False,True,True,False,33.4900016784668,-0.005936389326048563,0.04660135823156561,0.006121167677593238,34.61000061035156,-0.0029770310707601944,0.7758806040970054,0.1013,6.12
2026-08-13,AXTI,2026-07-31,9,failed,False,False,True,False,77.44999694824219,0.28164813101297725,0.22025479879823465,0.12437369976441288,90.38999938964844,-0.012998652435242009,0.7064538330713678,0.2874,3.08
2026-08-13,BHC,2026-07-31,9,failed,False,True,True,False,6.340000152587891,-0.07982579456539896,0.13642961907631035,0.04619118419132655,7.300000190734863,0.020933995755611834,0.4851287583155413,0.1426,4.91
2026-08-13,CMCO,2026-07-30,10,failed,False,True,True,False,19.06999969482422,-0.0778530264309818,0.12137331682019532,0.054691369693681754,22.290000915527344,-0.010892167237667616,0.6522261329100043,0.4145,3.54
2026-08-13,AVTR,2026-07-29,11,failed,False,True,True,False,13.850000381469727,-0.036856726617056634,0.06884560245058485,0.027491466112067965,14.59000015258789,-0.005742995115106342,0.5683941228530328,0.1578,3.28
2026-08-13,CBZ,2026-07-29,11,failed,False,True,True,False,54.599998474121094,-0.005464536310010759,0.014025508859060907,0.005719314745559719,55.560001373291016,0.000366373074304871,1.217508893515993,0.1756,10.74
2026-08-13,LAD,2026-07-29,11,failed,False,False,True,False,378.6600036621094,-0.11420418749306183,0.15210065346365723,0.023156659065667468,420.5899963378906,0.0002906244160303384,0.6240730455374962,0.193,5.01
2026-08-13,CLS,2026-07-28,12,failed,False,True,True,False,347.6300048828125,-0.007338684279369456,0.09648774233892915,0.05427608442608904,378.989990234375,0.0240676769969681,1.412803993865001,0.1004,3.33
2026-08-13,IQV,2026-07-28,12,failed,False,True,True,False,241.52000427246094,-0.005845057029205347,0.06264921819276749,0.028035190803255616,251.36000061035156,-0.0007860760255208321,0.4974840497245194,0.1394,3.31
2026-08-14,IOVA,2026-08-06,6,breaking,True,False,True,True,6.980000019073486,0.12399355494308129,0.1223832121378629,0.0655353905419396,6.920000076293945,0.0705521532964184,1.055865408355261,0.4309,3.76
2026-08-14,CACI,2026-08-06,6,basing,True,True,True,False,670.5399780273438,0.06639736869054302,0.15028865488039084,0.03184662692889233,683.3900146484375,0.0008059373542443904,0.8579265539388466,0.2138,3.04
2026-08-14,CHYM,2026-08-06,6,basing,True,True,True,False,32.02000045776367,0.02464001464843757,0.18079998779296874,0.04025099839612723,32.540000915527344,-0.00497202752935888,0.7473105212293768,0.2056,4.88
2026-08-14,CRON,2026-08-06,6,basing,True,True,True,False,3.140000104904175,0.022801359343169958,0.07100975240734816,0.03916355556400498,3.309999942779541,-0.006329107716228521,0.8796015836432375,0.1287,5.07
2026-08-14,DCTH,2026-08-06,6,basing,True,True,True,False,16.729999542236328,0.08144791554354103,0.10471880139600163,0.053621581087084716,17.420000076293945,-0.03629038283210495,0.8970987876036026,0.2249,5.99
2026-08-14,GCT,2026-08-06,6,basing,True,True,True,False,51.869998931884766,-0.010114553025964867,0.1826335766440362,0.039369566942864795,54.77000045776367,-0.025549513846462535,0.8013152371624458,0.1332,3.55
