perf_1w,perf_1m,perf_3m,perf_6m,perf_1w_pctile,perf_3m_pctile,rs_1m,rs_3m,rs_6m,h_score,rel_volume,adr_pct,market_cap,vcs,atr_from_sma50,ema21_atr_dist,sma50_dist,sma20_dist,sma200_dist,high_52w,change_pct,avg_volume,pp_count_10d,dcr_pct,vol_5d_50d,close,his,day,t,rs21,rs126,px21,px63,px126,dollar_vol
0.1547954479,0.2745520214,0.5101393719,0.9285751575,0.9614,0.9397,93,93,95,81,1.134476286,4.4555,6760000000.0,14.3,5.328,3.3068,0.3112803561,0.1896955527,0.4091989874,-0.09084708,-0.0155038787,2549449.5,3.0,0.5728,,53.34,False,2026-08-13,HRB,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,135987636.33
0.0983707255,0.3666922416,0.5641703235,0.507500582,0.9209,0.9497,96,94,87,72,1.054296402,3.8669,2920000000.0,28.7,4.9173,2.7842,0.2347911137,0.1376330706,0.3913633629,-0.0046720241,0.037802,1802941.75,2.0,0.8507,,53.26,False,2026-08-13,IMAX,100.0,100.0,100.0,100.0,100.0,96024677.60499999
0.0871985411,0.4362745527,0.7220823251,0.6825267379,0.9065,0.9685,97,96,91,86,0.8459635668,4.9916,3160000000.0,15.0,6.3784,3.422,0.4670958636,0.2471686466,0.3261068948,-0.1441685751,0.0376929351,810367.05,2.0,0.9537,,41.02,False,2026-08-13,INTA,100.0,100.0,100.0,100.0,100.0,33241256.391000003
0.0063600371,0.1292890213,0.4949127437,0.4825225005,0.5672,0.9374,78,92,86,80,0.7323975301,5.5506,24050000000.0,27.9,2.4965,1.4023,0.1608613999,0.097154422,0.2239293792,-0.1333474124,0.0457549372,5550301.35,1.0,0.8717,,41.14,False,2026-08-13,IOT,95.23809523809523,99.20634920634922,100.0,100.0,100.0,228339397.53899997
0.123617458,0.188345961,0.1636250157,0.0815842918,0.9421,0.7565,86,68,48,60,1.1730033163,3.6746,103500000000.0,8.6,4.0773,2.6899,0.1762271699,0.1154056347,0.0841413671,-0.23645094,0.0396753964,5053371.05,5.0,0.7562,,115.3,False,2026-08-13,KKR,100.0,95.23809523809523,100.0,100.0,100.0,582653682.0649999
0.0156111566,0.301623248,0.770020552,0.70946948,0.6516,0.9724,94,97,92,83,1.0100116761,3.9283,2260000000.0,26.1,5.431,2.4206,0.2712082924,0.1298620182,0.7974622639,-0.0134478172,0.0075978466,856619.8,5.0,0.55,,34.48,False,2026-08-13,LIND,95.23809523809523,99.20634920634922,100.0,100.0,100.0,29536250.704
0.0439929637,0.1440464358,1.331010287,1.0700585854,0.8153,0.9906,81,99,96,87,0.7398395974,4.2261,2750000000.0,52.3,6.4198,2.6115,0.3723222437,0.0916312586,0.8315085931,-0.0001691763,0.0510494285,1311749.2,0.0,0.996,,59.09,False,2026-08-13,MAN,95.23809523809523,99.20634920634922,100.0,100.0,100.0,77511260.228
0.029145124,0.2691554625,0.4587962274,0.3539995889,0.7476,0.9287,92,91,81,82,1.1056047635,4.7694,11710000000.0,23.1,4.438,2.0304,0.2684968017,0.1263594451,0.2891254459,-0.0891699465,0.0430358359,984106.65,0.0,0.8076,,200.92,False,2026-08-13,MANH,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,197726708.118
0.1842778912,0.4372793663,0.5582500718,0.3239054254,0.9708,0.9485,97,94,79,81,1.4464868579,4.5481,37990000000.0,1.6,5.8101,4.4829,0.3591501801,0.3304730968,0.4010850502,-6.35137e-05,0.0787063998,1481735.55,6.0,0.999,,472.29,True,2026-08-13,MDB,100.0,100.0,100.0,100.0,100.0,699808882.9095
0.189935849,0.115375732,0.3014082694,0.7775330943,0.9724,0.8749,75,84,93,56,1.6044852219,5.0049,5200000000.0,27.6,2.6651,2.1332,0.1539142454,0.1269448368,0.5528687111,-0.0403183137,0.0172923296,718082.65,2.0,0.0898,,72.36,False,2026-08-13,MRX,100.0,99.20634920634922,100.0,100.0,100.0,51960460.554
0.0216643453,0.1747725587,0.6441615709,1.787054363,0.7001,0.9621,85,95,98,85,0.6993459094,4.9556,7560000000.0,44.1,3.5243,1.7372,0.2116046117,0.1075076068,,-0.009171303,0.0323140506,2779874.7,1.0,0.7586,,29.71,True,2026-08-13,NAVN,100.0,100.0,100.0,100.0,100.0,82590077.33700001
0.0777256007,0.1376651994,0.4140999543,0.3034699905,0.8918,0.9193,80,90,78,80,1.4294580132,4.1833,2260000000.0,39.4,4.2436,2.4296,0.2158376639,0.1223685984,0.0612463948,-0.3909197829,0.087368413,2063456.2,1.0,0.9232,,20.66,True,2026-08-13,NCNO,100.0,99.20634920634922,100.0,100.0,100.0,42631005.092
0.1017750647,0.211653883,0.7175267104,0.7466341808,0.9246,0.9682,88,96,92,83,1.1321249426,5.2011,117800000000.0,24.3,3.9994,2.4544,0.2626491535,0.1608028997,0.524665434,-0.0041840186,0.0622249915,3966498.6,3.0,0.9276,,330.83,True,2026-08-13,NET,100.0,100.0,100.0,100.0,100.0,1312236731.838
0.0487543425,0.2904821432,0.774906496,0.6971931484,0.8319,0.9728,94,97,91,78,0.6027245213,4.134,4600000000.0,11.7,5.4983,3.1016,0.2941657261,0.1861300456,0.6859921211,-0.0018802267,0.0124782308,482547.15,4.0,0.9213,,156.6,False,2026-08-13,NSIT,100.0,100.0,100.0,100.0,100.0,75566883.69
0.0816272735,0.1743913028,0.7690149462,0.9563213503,0.8958,0.9721,85,97,95,84,1.2275567585,3.8222,40230000000.0,23.6,4.4861,2.7403,0.2069572573,0.1405885912,0.6645725524,-0.0194680576,0.0145508656,2499541.45,3.0,0.3295,,204.99,False,2026-08-13,NTAP,100.0,100.0,100.0,100.0,100.0,512381001.83550006
0.0887693785,0.1992592988,0.4826007711,0.4090514235,0.909,0.9342,87,92,83,81,1.182979201,5.5646,6540000000.0,13.7,4.9296,2.7908,0.3780013887,0.2104899561,0.1879038199,-0.4215791116,0.080053421,4381596.9,3.0,0.8553,,16.19,True,2026-08-13,NTSK,100.0,100.0,100.0,100.0,100.0,70938053.811
0.3031648473,0.7163959889,0.400357926,0.6572518362,0.987,0.9149,99,90,91,81,1.3140526835,4.8637,39010000000.0,0.7,6.9081,5.0816,0.5059970199,0.4071924378,0.5762214027,-0.0122885204,0.0534111029,2716035.7,4.0,0.7851,,117.35,False,2026-08-13,P,100.0,100.0,100.0,100.0,100.0,318726789.395
0.0883307204,0.1186756997,0.662398677,1.4322830658,0.9081,0.9636,76,96,97,83,0.7452428613,3.7956,322740000000.0,22.0,4.7738,2.7281,0.2212896745,0.1324801651,0.7871935406,-0.0071953146,0.0232293481,6046796.6,2.0,0.7502,,396.0,True,2026-08-13,PANW,100.0,100.0,100.0,100.0,100.0,2394531453.6
0.1083056541,0.386533722,0.7249224585,0.4919498971,0.9293,0.9687,97,96,86,83,1.34678205,5.214,8640000000.0,1.9,5.4916,3.4984,0.4012097013,0.2689718349,0.3097196667,-0.1592741846,0.0930537389,77625131.7,1.0,0.9681,,16.68,True,2026-08-13,PATH,100.0,100.0,100.0,100.0,100.0,1294787196.756
0.093855301,0.4578437404,0.5819272031,0.6991541988,0.9149,0.9525,98,94,91,84,0.6111673159,5.4429,5310000000.0,25.0,6.1625,2.7295,0.5047113108,0.2034514341,0.4864269248,-0.0688590301,0.0453418729,1190685.4,1.0,0.7511,,42.19,False,2026-08-13,PAY,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,50235017.02599999
0.0404298983,0.526484675,0.6197647377,0.7373760077,0.8013,0.9588,98,95,92,86,1.2014771702,4.6833,9900000000.0,0.6,7.0128,4.0479,0.4890460895,0.2873347747,0.5395841295,-0.0393331969,0.0584532666,1011244.35,2.0,0.9401,,223.63,True,2026-08-13,PAYC,100.0,100.0,100.0,100.0,100.0,226144573.9905
0.0438893687,0.0696088943,0.1223962685,0.1644238169,0.8143,0.6984,63,59,62,44,1.6352206228,3.6102,4570000000.0,38.4,2.5332,1.4504,0.1006593136,0.0544871404,0.1163034317,-0.0826635663,0.0484788349,404894.6,2.0,0.9416,,178.86,False,2026-08-13,PJT,95.23809523809523,96.82539682539682,100.0,100.0,100.0,72419448.156
0.0687697241,0.263236445,0.6087370336,1.3016304656,0.8795,0.9561,92,95,97,75,0.8699290934,5.6097,1920000000.0,21.5,3.9933,2.2227,0.2886735601,0.1792346433,0.6613544362,-0.1284214954,0.0482673697,1751671.5,5.0,0.7541,,16.94,False,2026-08-13,PRCH,100.0,100.0,100.0,100.0,100.0,29673315.21
0.0441176327,0.1700235438,0.5766654289,0.0429004472,0.8157,0.9509,84,94,42,72,0.8756334831,4.1996,1830000000.0,44.1,4.4338,1.9522,0.2288056354,0.0927613358,0.2099588178,-0.055731464,0.0263881979,551307.15,1.0,0.8209,,44.73,False,2026-08-13,PRGS,95.23809523809523,92.06349206349206,100.0,100.0,100.0,24659968.8195
0.0675823493,0.1935170041,1.1735463705,0.7274892489,0.8777,0.9876,87,98,92,84,0.7776300407,5.1508,6780000000.0,10.6,5.516,3.0496,0.3968819445,0.2179092947,0.6184023042,-0.0280836985,0.0466471348,826994.8,1.0,0.9281,,195.88,False,2026-08-13,QLYS,100.0,100.0,100.0,100.0,100.0,161991741.424
0.0542907144,0.191435751,0.4689440668,0.2625357532,0.8457,0.9309,86,92,74,80,0.7067727554,4.0505,4130000000.0,37.0,5.1238,2.3428,0.2618909921,0.1078117438,0.1603060613,-0.2226787261,0.058673094,1015112.7,0.0,0.9844,,66.22,False,2026-08-13,QTWO,100.0,100.0,100.0,100.0,100.0,67220762.994
0.1667591506,0.3165872806,0.6734076053,0.9757473031,0.9659,0.9648,95,96,95,85,1.5835471514,4.646,21630000000.0,1.8,5.3914,4.0503,0.3341915203,0.2922225188,0.5665947594,-0.0018047345,0.086426059,2782740.0,4.0,0.9773,,105.09,True,2026-08-13,RBRK,100.0,100.0,100.0,100.0,100.0,292438146.6
0.1260593598,0.07775504,0.5593147904,0.7519600284,0.9438,0.9486,65,94,93,82,1.3784651693,4.775,1180000000.0,37.2,3.2518,1.8499,0.1838118946,0.1068996944,0.4469221125,-0.0017599144,0.0707128637,283719.9,1.0,0.9673,,73.74,False,2026-08-13,RDVT,100.0,100.0,100.0,100.0,100.0,20921505.426
0.0243331086,0.0592788976,0.8132667644,0.8077549081,0.7183,0.9762,59,97,94,84,0.590114807,4.8311,4480000000.0,43.0,3.8605,1.868,0.2292641978,0.085180969,0.5532944291,-0.009053905,0.0536702667,2301409.8,0.0,0.9651,,43.78,False,2026-08-13,RHI,95.23809523809523,99.20634920634922,100.0,100.0,100.0,100755721.044
